GEO,AGE,UNIT,TIME,SEX,Value,Flag and Footnotes
Koprivnicko-krizevacka zupanija,53 years,Number,2011,Males,917,
Koprivnicko-krizevacka zupanija,53 years,Number,2011,Females,826,
Koprivnicko-krizevacka zupanija,54 years,Number,2011,Total,1775,
Koprivnicko-krizevacka zupanija,54 years,Number,2011,Males,920,
Koprivnicko-krizevacka zupanija,54 years,Number,2011,Females,855,
Koprivnicko-krizevacka zupanija,55 years,Number,2011,Total,1760,
Koprivnicko-krizevacka zupanija,55 years,Number,2011,Males,883,
Koprivnicko-krizevacka zupanija,55 years,Number,2011,Females,877,
Koprivnicko-krizevacka zupanija,56 years,Number,2011,Total,1791,
Koprivnicko-krizevacka zupanija,56 years,Number,2011,Males,908,
Koprivnicko-krizevacka zupanija,56 years,Number,2011,Females,883,
Koprivnicko-krizevacka zupanija,57 years,Number,2011,Total,1567,
Koprivnicko-krizevacka zupanija,57 years,Number,2011,Males,788,
Koprivnicko-krizevacka zupanija,57 years,Number,2011,Females,779,
Koprivnicko-krizevacka zupanija,58 years,Number,2011,Total,1636,
Koprivnicko-krizevacka zupanija,58 years,Number,2011,Males,861,
Koprivnicko-krizevacka zupanija,58 years,Number,2011,Females,775,
Koprivnicko-krizevacka zupanija,59 years,Number,2011,Total,1561,
Koprivnicko-krizevacka zupanija,59 years,Number,2011,Males,799,
Koprivnicko-krizevacka zupanija,59 years,Number,2011,Females,762,
Koprivnicko-krizevacka zupanija,60 years,Number,2011,Total,1525,
Koprivnicko-krizevacka zupanija,60 years,Number,2011,Males,717,
Koprivnicko-krizevacka zupanija,60 years,Number,2011,Females,808,
Koprivnicko-krizevacka zupanija,61 years,Number,2011,Total,1506,
Koprivnicko-krizevacka zupanija,61 years,Number,2011,Males,712,
Koprivnicko-krizevacka zupanija,61 years,Number,2011,Females,794,
Koprivnicko-krizevacka zupanija,62 years,Number,2011,Total,1412,
Koprivnicko-krizevacka zupanija,62 years,Number,2011,Males,643,
Koprivnicko-krizevacka zupanija,62 years,Number,2011,Females,769,
Koprivnicko-krizevacka zupanija,63 years,Number,2011,Total,1368,
Koprivnicko-krizevacka zupanija,63 years,Number,2011,Males,632,
Koprivnicko-krizevacka zupanija,63 years,Number,2011,Females,736,
Koprivnicko-krizevacka zupanija,64 years,Number,2011,Total,1241,
Koprivnicko-krizevacka zupanija,64 years,Number,2011,Males,547,
Koprivnicko-krizevacka zupanija,64 years,Number,2011,Females,694,
Koprivnicko-krizevacka zupanija,65 years,Number,2011,Total,967,
Koprivnicko-krizevacka zupanija,65 years,Number,2011,Males,414,
Koprivnicko-krizevacka zupanija,65 years,Number,2011,Females,553,
Koprivnicko-krizevacka zupanija,66 years,Number,2011,Total,1009,
Koprivnicko-krizevacka zupanija,66 years,Number,2011,Males,444,
Koprivnicko-krizevacka zupanija,66 years,Number,2011,Females,565,
Koprivnicko-krizevacka zupanija,67 years,Number,2011,Total,1285,
Koprivnicko-krizevacka zupanija,67 years,Number,2011,Males,577,
Koprivnicko-krizevacka zupanija,67 years,Number,2011,Females,708,
Koprivnicko-krizevacka zupanija,68 years,Number,2011,Total,1250,
Koprivnicko-krizevacka zupanija,68 years,Number,2011,Males,529,
Koprivnicko-krizevacka zupanija,68 years,Number,2011,Females,721,
Koprivnicko-krizevacka zupanija,69 years,Number,2011,Total,1222,
Koprivnicko-krizevacka zupanija,69 years,Number,2011,Males,491,
Koprivnicko-krizevacka zupanija,69 years,Number,2011,Females,731,
Koprivnicko-krizevacka zupanija,70 years,Number,2011,Total,1135,
Koprivnicko-krizevacka zupanija,70 years,Number,2011,Males,448,
Koprivnicko-krizevacka zupanija,70 years,Number,2011,Females,687,
Koprivnicko-krizevacka zupanija,71 years,Number,2011,Total,1088,
Koprivnicko-krizevacka zupanija,71 years,Number,2011,Males,426,
Koprivnicko-krizevacka zupanija,71 years,Number,2011,Females,662,
Koprivnicko-krizevacka zupanija,72 years,Number,2011,Total,1120,
Koprivnicko-krizevacka zupanija,72 years,Number,2011,Males,424,
Koprivnicko-krizevacka zupanija,72 years,Number,2011,Females,696,
Koprivnicko-krizevacka zupanija,73 years,Number,2011,Total,1108,
Koprivnicko-krizevacka zupanija,73 years,Number,2011,Males,453,
Koprivnicko-krizevacka zupanija,73 years,Number,2011,Females,655,
Koprivnicko-krizevacka zupanija,74 years,Number,2011,Total,1130,
Koprivnicko-krizevacka zupanija,74 years,Number,2011,Males,389,
Koprivnicko-krizevacka zupanija,74 years,Number,2011,Females,741,
Koprivnicko-krizevacka zupanija,75 years,Number,2011,Total,1055,
Koprivnicko-krizevacka zupanija,75 years,Number,2011,Males,376,
Koprivnicko-krizevacka zupanija,75 years,Number,2011,Females,679,
Koprivnicko-krizevacka zupanija,76 years,Number,2011,Total,997,
Koprivnicko-krizevacka zupanija,76 years,Number,2011,Males,368,
Koprivnicko-krizevacka zupanija,76 years,Number,2011,Females,629,
Koprivnicko-krizevacka zupanija,77 years,Number,2011,Total,1012,
Koprivnicko-krizevacka zupanija,77 years,Number,2011,Males,357,
Koprivnicko-krizevacka zupanija,77 years,Number,2011,Females,655,
Koprivnicko-krizevacka zupanija,78 years,Number,2011,Total,862,
Koprivnicko-krizevacka zupanija,78 years,Number,2011,Males,272,
Koprivnicko-krizevacka zupanija,78 years,Number,2011,Females,590,
Koprivnicko-krizevacka zupanija,79 years,Number,2011,Total,863,
Koprivnicko-krizevacka zupanija,79 years,Number,2011,Males,303,
Koprivnicko-krizevacka zupanija,79 years,Number,2011,Females,560,
Koprivnicko-krizevacka zupanija,80 years,Number,2011,Total,812,
Koprivnicko-krizevacka zupanija,80 years,Number,2011,Males,261,
Koprivnicko-krizevacka zupanija,80 years,Number,2011,Females,551,
Koprivnicko-krizevacka zupanija,81 years,Number,2011,Total,683,
Koprivnicko-krizevacka zupanija,81 years,Number,2011,Males,229,
Koprivnicko-krizevacka zupanija,81 years,Number,2011,Females,454,
Koprivnicko-krizevacka zupanija,82 years,Number,2011,Total,541,
Koprivnicko-krizevacka zupanija,82 years,Number,2011,Males,167,
Koprivnicko-krizevacka zupanija,82 years,Number,2011,Females,374,
Koprivnicko-krizevacka zupanija,83 years,Number,2011,Total,404,
Koprivnicko-krizevacka zupanija,83 years,Number,2011,Males,119,
Koprivnicko-krizevacka zupanija,83 years,Number,2011,Females,285,
Koprivnicko-krizevacka zupanija,84 years,Number,2011,Total,421,
Koprivnicko-krizevacka zupanija,84 years,Number,2011,Males,117,
Koprivnicko-krizevacka zupanija,84 years,Number,2011,Females,304,
Koprivnicko-krizevacka zupanija,85 years,Number,2011,Total,329,
Koprivnicko-krizevacka zupanija,85 years,Number,2011,Males,87,
Koprivnicko-krizevacka zupanija,85 years,Number,2011,Females,242,
Koprivnicko-krizevacka zupanija,86 years,Number,2011,Total,287,
Koprivnicko-krizevacka zupanija,86 years,Number,2011,Males,73,
Koprivnicko-krizevacka zupanija,86 years,Number,2011,Females,214,
Koprivnicko-krizevacka zupanija,87 years,Number,2011,Total,263,
Koprivnicko-krizevacka zupanija,87 years,Number,2011,Males,73,
Koprivnicko-krizevacka zupanija,87 years,Number,2011,Females,190,
Koprivnicko-krizevacka zupanija,88 years,Number,2011,Total,186,
Koprivnicko-krizevacka zupanija,88 years,Number,2011,Males,48,
Koprivnicko-krizevacka zupanija,88 years,Number,2011,Females,138,
Koprivnicko-krizevacka zupanija,89 years,Number,2011,Total,156,
Koprivnicko-krizevacka zupanija,89 years,Number,2011,Males,34,
Koprivnicko-krizevacka zupanija,89 years,Number,2011,Females,122,
Koprivnicko-krizevacka zupanija,90 years,Number,2011,Total,114,
Koprivnicko-krizevacka zupanija,90 years,Number,2011,Males,27,
Koprivnicko-krizevacka zupanija,90 years,Number,2011,Females,87,
Koprivnicko-krizevacka zupanija,91 years,Number,2011,Total,93,
Koprivnicko-krizevacka zupanija,91 years,Number,2011,Males,17,
Koprivnicko-krizevacka zupanija,91 years,Number,2011,Females,76,
Koprivnicko-krizevacka zupanija,92 years,Number,2011,Total,35,
Koprivnicko-krizevacka zupanija,92 years,Number,2011,Males,6,
Koprivnicko-krizevacka zupanija,92 years,Number,2011,Females,29,
Koprivnicko-krizevacka zupanija,93 years,Number,2011,Total,17,
Koprivnicko-krizevacka zupanija,93 years,Number,2011,Males,:,
Koprivnicko-krizevacka zupanija,93 years,Number,2011,Females,15,
Koprivnicko-krizevacka zupanija,94 years,Number,2011,Total,16,
Koprivnicko-krizevacka zupanija,94 years,Number,2011,Males,:,
Koprivnicko-krizevacka zupanija,94 years,Number,2011,Females,14,
Koprivnicko-krizevacka zupanija,95 years,Number,2011,Total,7,
Koprivnicko-krizevacka zupanija,95 years,Number,2011,Males,:,
Koprivnicko-krizevacka zupanija,95 years,Number,2011,Females,6,
Koprivnicko-krizevacka zupanija,96 years,Number,2011,Total,14,
Koprivnicko-krizevacka zupanija,96 years,Number,2011,Males,:,
Koprivnicko-krizevacka zupanija,96 years,Number,2011,Females,11,
Koprivnicko-krizevacka zupanija,97 years,Number,2011,Total,7,
Koprivnicko-krizevacka zupanija,97 years,Number,2011,Males,:,
Koprivnicko-krizevacka zupanija,97 years,Number,2011,Females,5,
Koprivnicko-krizevacka zupanija,98 years,Number,2011,Total,:,
Koprivnicko-krizevacka zupanija,98 years,Number,2011,Males,:,
Koprivnicko-krizevacka zupanija,98 years,Number,2011,Females,:,
Koprivnicko-krizevacka zupanija,99 years,Number,2011,Total,:,
Koprivnicko-krizevacka zupanija,99 years,Number,2011,Males,:,
Koprivnicko-krizevacka zupanija,99 years,Number,2011,Females,:,
Koprivnicko-krizevacka zupanija,100 years or over,Number,2011,Total,:,
Koprivnicko-krizevacka zupanija,100 years or over,Number,2011,Males,0,
Koprivnicko-krizevacka zupanija,100 years or over,Number,2011,Females,:,
Medimurska zupanija,Total,Number,2011,Total,113804,
Medimurska zupanija,Total,Number,2011,Males,55601,
Medimurska zupanija,Total,Number,2011,Females,58203,
Medimurska zupanija,Less than 1 year,Number,2011,Total,1247,
Medimurska zupanija,Less than 1 year,Number,2011,Males,657,
Medimurska zupanija,Less than 1 year,Number,2011,Females,590,
Medimurska zupanija,1 year,Number,2011,Total,1333,
Medimurska zupanija,1 year,Number,2011,Males,660,
Medimurska zupanija,1 year,Number,2011,Females,673,
Medimurska zupanija,2 years,Number,2011,Total,1284,
Medimurska zupanija,2 years,Number,2011,Males,672,
Medimurska zupanija,2 years,Number,2011,Females,612,
Medimurska zupanija,3 years,Number,2011,Total,1217,
Medimurska zupanija,3 years,Number,2011,Males,631,
Medimurska zupanija,3 years,Number,2011,Females,586,
Medimurska zupanija,4 years,Number,2011,Total,1163,
Medimurska zupanija,4 years,Number,2011,Males,616,
Medimurska zupanija,4 years,Number,2011,Females,547,
Medimurska zupanija,5 years,Number,2011,Total,1234,
Medimurska zupanija,5 years,Number,2011,Males,615,
Medimurska zupanija,5 years,Number,2011,Females,619,
Medimurska zupanija,6 years,Number,2011,Total,1213,
Medimurska zupanija,6 years,Number,2011,Males,613,
Medimurska zupanija,6 years,Number,2011,Females,600,
Medimurska zupanija,7 years,Number,2011,Total,1205,
Medimurska zupanija,7 years,Number,2011,Males,664,
Medimurska zupanija,7 years,Number,2011,Females,541,
Medimurska zupanija,8 years,Number,2011,Total,1229,
Medimurska zupanija,8 years,Number,2011,Males,630,
Medimurska zupanija,8 years,Number,2011,Females,599,
Medimurska zupanija,9 years,Number,2011,Total,1299,
Medimurska zupanija,9 years,Number,2011,Males,643,
Medimurska zupanija,9 years,Number,2011,Females,656,
Medimurska zupanija,10 years,Number,2011,Total,1337,
Medimurska zupanija,10 years,Number,2011,Males,731,
Medimurska zupanija,10 years,Number,2011,Females,606,
Medimurska zupanija,11 years,Number,2011,Total,1328,
Medimurska zupanija,11 years,Number,2011,Males,654,
Medimurska zupanija,11 years,Number,2011,Females,674,
Medimurska zupanija,12 years,Number,2011,Total,1324,
Medimurska zupanija,12 years,Number,2011,Males,640,
Medimurska zupanija,12 years,Number,2011,Females,684,
Medimurska zupanija,13 years,Number,2011,Total,1352,
Medimurska zupanija,13 years,Number,2011,Males,671,
Medimurska zupanija,13 years,Number,2011,Females,681,
Medimurska zupanija,14 years,Number,2011,Total,1456,
Medimurska zupanija,14 years,Number,2011,Males,753,
Medimurska zupanija,14 years,Number,2011,Females,703,
Medimurska zupanija,15 years,Number,2011,Total,1405,
Medimurska zupanija,15 years,Number,2011,Males,736,
Medimurska zupanija,15 years,Number,2011,Females,669,
Medimurska zupanija,16 years,Number,2011,Total,1325,
Medimurska zupanija,16 years,Number,2011,Males,693,
Medimurska zupanija,16 years,Number,2011,Females,632,
Medimurska zupanija,17 years,Number,2011,Total,1356,
Medimurska zupanija,17 years,Number,2011,Males,714,
Medimurska zupanija,17 years,Number,2011,Females,642,
Medimurska zupanija,18 years,Number,2011,Total,1450,
Medimurska zupanija,18 years,Number,2011,Males,729,
Medimurska zupanija,18 years,Number,2011,Females,721,
Medimurska zupanija,19 years,Number,2011,Total,1435,
Medimurska zupanija,19 years,Number,2011,Males,775,
Medimurska zupanija,19 years,Number,2011,Females,660,
Medimurska zupanija,20 years,Number,2011,Total,1350,
Medimurska zupanija,20 years,Number,2011,Males,689,
Medimurska zupanija,20 years,Number,2011,Females,661,
Medimurska zupanija,21 years,Number,2011,Total,1398,
Medimurska zupanija,21 years,Number,2011,Males,715,
Medimurska zupanija,21 years,Number,2011,Females,683,
Medimurska zupanija,22 years,Number,2011,Total,1482,
Medimurska zupanija,22 years,Number,2011,Males,759,
Medimurska zupanija,22 years,Number,2011,Females,723,
Medimurska zupanija,23 years,Number,2011,Total,1549,
Medimurska zupanija,23 years,Number,2011,Males,786,
Medimurska zupanija,23 years,Number,2011,Females,763,
Medimurska zupanija,24 years,Number,2011,Total,1553,
Medimurska zupanija,24 years,Number,2011,Males,767,
Medimurska zupanija,24 years,Number,2011,Females,786,
Medimurska zupanija,25 years,Number,2011,Total,1564,
Medimurska zupanija,25 years,Number,2011,Males,830,
Medimurska zupanija,25 years,Number,2011,Females,734,
Medimurska zupanija,26 years,Number,2011,Total,1621,
Medimurska zupanija,26 years,Number,2011,Males,850,
Medimurska zupanija,26 years,Number,2011,Females,771,
Medimurska zupanija,27 years,Number,2011,Total,1561,
Medimurska zupanija,27 years,Number,2011,Males,810,
Medimurska zupanija,27 years,Number,2011,Females,751,
Medimurska zupanija,28 years,Number,2011,Total,1635,
Medimurska zupanija,28 years,Number,2011,Males,882,
Medimurska zupanija,28 years,Number,2011,Females,753,
Medimurska zupanija,29 years,Number,2011,Total,1589,
Medimurska zupanija,29 years,Number,2011,Males,801,
Medimurska zupanija,29 years,Number,2011,Females,788,
Medimurska zupanija,30 years,Number,2011,Total,1660,
Medimurska zupanija,30 years,Number,2011,Males,871,
Medimurska zupanija,30 years,Number,2011,Females,789,
Medimurska zupanija,31 years,Number,2011,Total,1651,
Medimurska zupanija,31 years,Number,2011,Males,834,
Medimurska zupanija,31 years,Number,2011,Females,817,
Medimurska zupanija,32 years,Number,2011,Total,1589,
Medimurska zupanija,32 years,Number,2011,Males,814,
Medimurska zupanija,32 years,Number,2011,Females,775,
Medimurska zupanija,33 years,Number,2011,Total,1523,
Medimurska zupanija,33 years,Number,2011,Males,782,
Medimurska zupanija,33 years,Number,2011,Females,741,
Medimurska zupanija,34 years,Number,2011,Total,1575,
Medimurska zupanija,34 years,Number,2011,Males,817,
Medimurska zupanija,34 years,Number,2011,Females,758,
Medimurska zupanija,35 years,Number,2011,Total,1577,
Medimurska zupanija,35 years,Number,2011,Males,828,
Medimurska zupanija,35 years,Number,2011,Females,749,
Medimurska zupanija,36 years,Number,2011,Total,1568,
Medimurska zupanija,36 years,Number,2011,Males,793,
Medimurska zupanija,36 years,Number,2011,Females,775,
Medimurska zupanija,37 years,Number,2011,Total,1475,
Medimurska zupanija,37 years,Number,2011,Males,755,
Medimurska zupanija,37 years,Number,2011,Females,720,
Medimurska zupanija,38 years,Number,2011,Total,1562,
Medimurska zupanija,38 years,Number,2011,Males,804,
Medimurska zupanija,38 years,Number,2011,Females,758,
Medimurska zupanija,39 years,Number,2011,Total,1529,
Medimurska zupanija,39 years,Number,2011,Males,769,
Medimurska zupanija,39 years,Number,2011,Females,760,
Medimurska zupanija,40 years,Number,2011,Total,1448,
Medimurska zupanija,40 years,Number,2011,Males,726,
Medimurska zupanija,40 years,Number,2011,Females,722,
Medimurska zupanija,41 years,Number,2011,Total,1430,
Medimurska zupanija,41 years,Number,2011,Males,726,
Medimurska zupanija,41 years,Number,2011,Females,704,
Medimurska zupanija,42 years,Number,2011,Total,1460,
Medimurska zupanija,42 years,Number,2011,Males,738,
Medimurska zupanija,42 years,Number,2011,Females,722,
Medimurska zupanija,43 years,Number,2011,Total,1559,
Medimurska zupanija,43 years,Number,2011,Males,798,
Medimurska zupanija,43 years,Number,2011,Females,761,
Medimurska zupanija,44 years,Number,2011,Total,1618,
Medimurska zupanija,44 years,Number,2011,Males,815,
Medimurska zupanija,44 years,Number,2011,Females,803,
Medimurska zupanija,45 years,Number,2011,Total,1786,
Medimurska zupanija,45 years,Number,2011,Males,883,
Medimurska zupanija,45 years,Number,2011,Females,903,
Medimurska zupanija,46 years,Number,2011,Total,1548,
Medimurska zupanija,46 years,Number,2011,Males,765,
Medimurska zupanija,46 years,Number,2011,Females,783,
Medimurska zupanija,47 years,Number,2011,Total,1689,
Medimurska zupanija,47 years,Number,2011,Males,852,
Medimurska zupanija,47 years,Number,2011,Females,837,
Medimurska zupanija,48 years,Number,2011,Total,1695,
Medimurska zupanija,48 years,Number,2011,Males,844,
Medimurska zupanija,48 years,Number,2011,Females,851,
Medimurska zupanija,49 years,Number,2011,Total,1661,
Medimurska zupanija,49 years,Number,2011,Males,824,
Medimurska zupanija,49 years,Number,2011,Females,837,
Medimurska zupanija,50 years,Number,2011,Total,1700,
Medimurska zupanija,50 years,Number,2011,Males,852,
Medimurska zupanija,50 years,Number,2011,Females,848,
Medimurska zupanija,51 years,Number,2011,Total,1720,
Medimurska zupanija,51 years,Number,2011,Males,877,
Medimurska zupanija,51 years,Number,2011,Females,843,
Medimurska zupanija,52 years,Number,2011,Total,1726,
Medimurska zupanija,52 years,Number,2011,Males,867,
Medimurska zupanija,52 years,Number,2011,Females,859,
Medimurska zupanija,53 years,Number,2011,Total,1781,
Medimurska zupanija,53 years,Number,2011,Males,905,
Medimurska zupanija,53 years,Number,2011,Females,876,
Medimurska zupanija,54 years,Number,2011,Total,1719,
Medimurska zupanija,54 years,Number,2011,Males,882,
Medimurska zupanija,54 years,Number,2011,Females,837,
Medimurska zupanija,55 years,Number,2011,Total,1748,
Medimurska zupanija,55 years,Number,2011,Males,917,
Medimurska zupanija,55 years,Number,2011,Females,831,
Medimurska zupanija,56 years,Number,2011,Total,1635,
Medimurska zupanija,56 years,Number,2011,Males,864,
Medimurska zupanija,56 years,Number,2011,Females,771,
Medimurska zupanija,57 years,Number,2011,Total,1538,
Medimurska zupanija,57 years,Number,2011,Males,822,
Medimurska zupanija,57 years,Number,2011,Females,716,
Medimurska zupanija,58 years,Number,2011,Total,1559,
Medimurska zupanija,58 years,Number,2011,Males,808,
Medimurska zupanija,58 years,Number,2011,Females,751,
Medimurska zupanija,59 years,Number,2011,Total,1526,
Medimurska zupanija,59 years,Number,2011,Males,779,
Medimurska zupanija,59 years,Number,2011,Females,747,
Medimurska zupanija,60 years,Number,2011,Total,1438,
Medimurska zupanija,60 years,Number,2011,Males,738,
Medimurska zupanija,60 years,Number,2011,Females,700,
Medimurska zupanija,61 years,Number,2011,Total,1447,
Medimurska zupanija,61 years,Number,2011,Males,710,
Medimurska zupanija,61 years,Number,2011,Females,737,
Medimurska zupanija,62 years,Number,2011,Total,1183,
Medimurska zupanija,62 years,Number,2011,Males,587,
Medimurska zupanija,62 years,Number,2011,Females,596,
Medimurska zupanija,63 years,Number,2011,Total,1160,
Medimurska zupanija,63 years,Number,2011,Males,548,
Medimurska zupanija,63 years,Number,2011,Females,612,
Medimurska zupanija,64 years,Number,2011,Total,1078,
Medimurska zupanija,64 years,Number,2011,Males,509,
Medimurska zupanija,64 years,Number,2011,Females,569,
Medimurska zupanija,65 years,Number,2011,Total,876,
Medimurska zupanija,65 years,Number,2011,Males,402,
Medimurska zupanija,65 years,Number,2011,Females,474,
Medimurska zupanija,66 years,Number,2011,Total,1057,
Medimurska zupanija,66 years,Number,2011,Males,497,
Medimurska zupanija,66 years,Number,2011,Females,560,
Medimurska zupanija,67 years,Number,2011,Total,1135,
Medimurska zupanija,67 years,Number,2011,Males,526,
Medimurska zupanija,67 years,Number,2011,Females,609,
Medimurska zupanija,68 years,Number,2011,Total,1124,
Medimurska zupanija,68 years,Number,2011,Males,504,
Medimurska zupanija,68 years,Number,2011,Females,620,
Medimurska zupanija,69 years,Number,2011,Total,1045,
Medimurska zupanija,69 years,Number,2011,Males,479,
Medimurska zupanija,69 years,Number,2011,Females,566,
Medimurska zupanija,70 years,Number,2011,Total,1018,
Medimurska zupanija,70 years,Number,2011,Males,408,
Medimurska zupanija,70 years,Number,2011,Females,610,
Medimurska zupanija,71 years,Number,2011,Total,917,
Medimurska zupanija,71 years,Number,2011,Males,364,
Medimurska zupanija,71 years,Number,2011,Females,553,
Medimurska zupanija,72 years,Number,2011,Total,949,
Medimurska zupanija,72 years,Number,2011,Males,360,
Medimurska zupanija,72 years,Number,2011,Females,589,
Medimurska zupanija,73 years,Number,2011,Total,886,
Medimurska zupanija,73 years,Number,2011,Males,354,
Medimurska zupanija,73 years,Number,2011,Females,532,
Medimurska zupanija,74 years,Number,2011,Total,976,
Medimurska zupanija,74 years,Number,2011,Males,345,
Medimurska zupanija,74 years,Number,2011,Females,631,
Medimurska zupanija,75 years,Number,2011,Total,880,
Medimurska zupanija,75 years,Number,2011,Males,293,
Medimurska zupanija,75 years,Number,2011,Females,587,
Medimurska zupanija,76 years,Number,2011,Total,781,
Medimurska zupanija,76 years,Number,2011,Males,256,
Medimurska zupanija,76 years,Number,2011,Females,525,
Medimurska zupanija,77 years,Number,2011,Total,788,
Medimurska zupanija,77 years,Number,2011,Males,244,
Medimurska zupanija,77 years,Number,2011,Females,544,
Medimurska zupanija,78 years,Number,2011,Total,728,
Medimurska zupanija,78 years,Number,2011,Males,222,
Medimurska zupanija,78 years,Number,2011,Females,506,
Medimurska zupanija,79 years,Number,2011,Total,683,
Medimurska zupanija,79 years,Number,2011,Males,190,
Medimurska zupanija,79 years,Number,2011,Females,493,
Medimurska zupanija,80 years,Number,2011,Total,622,
Medimurska zupanija,80 years,Number,2011,Males,181,
Medimurska zupanija,80 years,Number,2011,Females,441,
Medimurska zupanija,81 years,Number,2011,Total,561,
Medimurska zupanija,81 years,Number,2011,Males,176,
Medimurska zupanija,81 years,Number,2011,Females,385,
Medimurska zupanija,82 years,Number,2011,Total,486,
Medimurska zupanija,82 years,Number,2011,Males,119,
Medimurska zupanija,82 years,Number,2011,Females,367,
Medimurska zupanija,83 years,Number,2011,Total,427,
Medimurska zupanija,83 years,Number,2011,Males,124,
Medimurska zupanija,83 years,Number,2011,Females,303,
Medimurska zupanija,84 years,Number,2011,Total,371,
Medimurska zupanija,84 years,Number,2011,Males,102,
Medimurska zupanija,84 years,Number,2011,Females,269,
Medimurska zupanija,85 years,Number,2011,Total,342,
Medimurska zupanija,85 years,Number,2011,Males,80,
Medimurska zupanija,85 years,Number,2011,Females,262,
Medimurska zupanija,86 years,Number,2011,Total,288,
Medimurska zupanija,86 years,Number,2011,Males,77,
Medimurska zupanija,86 years,Number,2011,Females,211,
Medimurska zupanija,87 years,Number,2011,Total,226,
Medimurska zupanija,87 years,Number,2011,Males,55,
Medimurska zupanija,87 years,Number,2011,Females,171,
Medimurska zupanija,88 years,Number,2011,Total,157,
Medimurska zupanija,88 years,Number,2011,Males,41,
Medimurska zupanija,88 years,Number,2011,Females,116,
Medimurska zupanija,89 years,Number,2011,Total,148,
Medimurska zupanija,89 years,Number,2011,Males,38,
Medimurska zupanija,89 years,Number,2011,Females,110,
Medimurska zupanija,90 years,Number,2011,Total,89,
Medimurska zupanija,90 years,Number,2011,Males,26,
Medimurska zupanija,90 years,Number,2011,Females,63,
Medimurska zupanija,91 years,Number,2011,Total,74,
Medimurska zupanija,91 years,Number,2011,Males,19,
Medimurska zupanija,91 years,Number,2011,Females,55,
Medimurska zupanija,92 years,Number,2011,Total,39,
Medimurska zupanija,92 years,Number,2011,Males,10,
Medimurska zupanija,92 years,Number,2011,Females,29,
Medimurska zupanija,93 years,Number,2011,Total,15,
Medimurska zupanija,93 years,Number,2011,Males,:,
Medimurska zupanija,93 years,Number,2011,Females,12,
Medimurska zupanija,94 years,Number,2011,Total,15,
Medimurska zupanija,94 years,Number,2011,Males,:,
Medimurska zupanija,94 years,Number,2011,Females,12,
Medimurska zupanija,95 years,Number,2011,Total,9,
Medimurska zupanija,95 years,Number,2011,Males,:,
Medimurska zupanija,95 years,Number,2011,Females,6,
Medimurska zupanija,96 years,Number,2011,Total,11,
Medimurska zupanija,96 years,Number,2011,Males,:,
Medimurska zupanija,96 years,Number,2011,Females,8,
Medimurska zupanija,97 years,Number,2011,Total,11,
Medimurska zupanija,97 years,Number,2011,Males,:,
Medimurska zupanija,97 years,Number,2011,Females,9,
Medimurska zupanija,98 years,Number,2011,Total,5,
Medimurska zupanija,98 years,Number,2011,Males,0,
Medimurska zupanija,98 years,Number,2011,Females,5,
Medimurska zupanija,99 years,Number,2011,Total,:,
Medimurska zupanija,99 years,Number,2011,Males,:,
Medimurska zupanija,99 years,Number,2011,Females,0,
Medimurska zupanija,100 years or over,Number,2011,Total,7,
Medimurska zupanija,100 years or over,Number,2011,Males,:,
Medimurska zupanija,100 years or over,Number,2011,Females,4,
Bjelovarsko-bilogorska zupanija,Total,Number,2011,Total,119764,
Bjelovarsko-bilogorska zupanija,Total,Number,2011,Males,58133,
Bjelovarsko-bilogorska zupanija,Total,Number,2011,Females,61631,
Bjelovarsko-bilogorska zupanija,Less than 1 year,Number,2011,Total,1189,
Bjelovarsko-bilogorska zupanija,Less than 1 year,Number,2011,Males,628,
Bjelovarsko-bilogorska zupanija,Less than 1 year,Number,2011,Females,561,
Bjelovarsko-bilogorska zupanija,1 year,Number,2011,Total,1203,
Bjelovarsko-bilogorska zupanija,1 year,Number,2011,Males,640,
Bjelovarsko-bilogorska zupanija,1 year,Number,2011,Females,563,
Bjelovarsko-bilogorska zupanija,2 years,Number,2011,Total,1173,
Bjelovarsko-bilogorska zupanija,2 years,Number,2011,Males,597,
Bjelovarsko-bilogorska zupanija,2 years,Number,2011,Females,576,
Bjelovarsko-bilogorska zupanija,3 years,Number,2011,Total,1147,
Bjelovarsko-bilogorska zupanija,3 years,Number,2011,Males,607,
Bjelovarsko-bilogorska zupanija,3 years,Number,2011,Females,540,
Bjelovarsko-bilogorska zupanija,4 years,Number,2011,Total,1191,
Bjelovarsko-bilogorska zupanija,4 years,Number,2011,Males,595,
Bjelovarsko-bilogorska zupanija,4 years,Number,2011,Females,596,
Bjelovarsko-bilogorska zupanija,5 years,Number,2011,Total,1194,
Bjelovarsko-bilogorska zupanija,5 years,Number,2011,Males,621,
Bjelovarsko-bilogorska zupanija,5 years,Number,2011,Females,573,
Bjelovarsko-bilogorska zupanija,6 years,Number,2011,Total,1158,
Bjelovarsko-bilogorska zupanija,6 years,Number,2011,Males,583,
Bjelovarsko-bilogorska zupanija,6 years,Number,2011,Females,575,
Bjelovarsko-bilogorska zupanija,7 years,Number,2011,Total,1067,
Bjelovarsko-bilogorska zupanija,7 years,Number,2011,Males,531,
Bjelovarsko-bilogorska zupanija,7 years,Number,2011,Females,536,
Bjelovarsko-bilogorska zupanija,8 years,Number,2011,Total,1166,
